Time_s,Temperature_C,Humidity_percent,Microphone,AccelX,AccelY,AccelZ,DynamicAccel,Spike_Binary,Spike_YesNo
0.0148646078109741,23.2,30.8,1,-104,-4780,36,699.108069965142,1,Yes
0.0148849685192108,23.2,30.8,1,-104,-4780,36,699.108069965142,1,Yes
0.0149055800437927,23.2,30.8,0,-116,-4164,140,306.001715162149,1,Yes
0.0149259121417999,23.2,30.8,0,-116,-4164,140,306.001715162149,1,Yes
0.014946542263031,23.2,30.8,0,-128,-4520,64,473.508862995362,1,Yes
0.0149670226573944,23.2,30.8,0,-128,-4520,64,473.508862995362,1,Yes
0.0149874436855316,23.2,30.8,0,-128,-4520,64,473.508862995362,0,No
0.0150080370903015,23.2,30.8,0,-140,-4388,56,365.239884894821,1,Yes
0.0150286457538605,23.2,30.8,0,-140,-4388,56,365.239884894821,0,No
0.015049026966095,23.2,30.8,0,-56,-3696,-72,423.179026074333,0,No
0.0150693061351776,23.2,30.8,0,-56,-3696,-72,423.179026074333,0,No
0.0150908191204071,23.2,30.8,0,-56,-3696,-72,423.179026074333,0,No
0.0151110639572144,23.2,30.8,0,-72,-3792,40,372.133673841592,0,No
0.0151317348480225,23.2,30.8,0,-72,-3792,40,372.133673841592,0,No
0.0151520507335663,23.2,30.8,0,-72,-3792,40,372.133673841592,0,No
0.0151727213859558,23.2,30.8,0,-104,-3928,84,305.535247030298,1,Yes
0.0151930310726166,23.2,30.8,0,-104,-3928,84,305.535247030298,1,Yes
0.0152135570049286,23.2,30.8,0,16,-3348,232,849.222205067715,1,Yes
0.0152342305183411,23.2,30.8,0,16,-3348,232,849.222205067715,1,Yes
0.0152551336288452,23.2,30.8,0,16,-3348,232,849.222205067715,1,Yes
0.015275678396225,23.2,30.8,0,-44,-3816,-8,325.336521201991,1,Yes
0.0152962803840637,23.2,30.8,0,-44,-3816,-8,325.336521201991,1,Yes
0.0153166017532349,23.2,30.8,0,-208,-4368,116,415.517863063943,0,No
0.015336879491806,23.2,30.8,0,-208,-4368,116,415.517863063943,1,Yes
0.0153571083545685,23.2,30.8,0,-208,-4368,116,415.517863063943,1,Yes
0.0153778891563416,23.2,30.8,0,-128,-4164,72,250.648961787318,1,Yes
0.0153986506462097,23.2,30.8,0,-128,-4164,72,250.648961787318,1,Yes
0.0154190533161163,23.2,30.8,0,-544,-5384,240,1433.51873603035,1,Yes
0.0154404714107513,23.2,30.8,0,-544,-5384,240,1433.51873603035,1,Yes
0.0154610188007355,23.2,30.8,0,-544,-5384,240,1433.51873603035,1,Yes
0.0154813795089722,23.2,30.8,0,-128,-4392,72,373.01561198511,1,Yes
0.0155040302276611,23.2,30.8,0,-128,-4392,72,373.01561198511,1,Yes
0.0155252780914307,23.2,30.8,0,-128,-4392,72,373.01561198511,1,Yes
0.0155459909439087,23.2,30.8,1,-60,-4068,4,160.077300045538,1,Yes
0.0155668098926544,23.2,30.8,1,-60,-4068,4,160.077300045538,1,Yes
0.0155882019996643,23.2,30.8,0,-92,-3832,52,349.400716443851,1,Yes
0.0156083791255951,23.2,30.8,0,-92,-3832,52,349.400716443851,1,Yes
0.0156290755271912,23.2,30.8,0,-92,-3832,52,349.400716443851,1,Yes
0.0156495535373688,23.2,30.8,0,-224,-3828,672,887.566588366933,1,Yes
0.01566996717453,23.2,30.8,0,-224,-3828,672,887.566588366933,1,Yes
0.0156905035972595,23.2,30.8,0,-196,-4352,-20,329.576285741281,1,Yes
0.0157107927799225,23.2,30.8,0,-196,-4352,-20,329.576285741281,1,Yes
0.0157313561439514,23.2,30.8,0,-196,-4352,-20,329.576285741281,1,Yes
0.0157518627643585,23.2,30.8,0,-108,-3660,136,538.474340836625,1,Yes
0.0157721269130707,23.2,30.8,0,-108,-3660,136,538.474340836625,1,Yes
0.0157926843166351,23.2,30.8,1,-100,-4092,36,200.741707658704,1,Yes
0.0158130717277527,23.2,30.8,1,-100,-4092,36,200.741707658704,1,Yes
0.0158345036506653,23.2,30.8,1,-100,-4092,36,200.741707658704,1,Yes
0.0158548686504364,23.2,30.8,0,-64,-4092,316,460.801491048677,1,Yes
0.0158753161430359,23.2,30.8,0,-64,-4092,316,460.801491048677,1,Yes
0.0158956754207611,23.2,30.8,0,-64,-4092,316,460.801491048677,0,No
0.0159160544872284,23.2,30.8,0,-64,-4092,316,460.801491048677,0,No
0.0159377541542053,23.2,30.6,0,-40,-3736,16,407.503908364572,0,No
0.0159585041999817,23.2,30.6,0,-40,-3736,16,407.503908364572,0,No
0.0159790394306183,23.2,30.6,0,-72,-3792,8,357.675481300633,0,No
0.0160006990432739,23.2,30.6,0,-72,-3792,8,357.675481300633,1,Yes
0.0160214450359344,23.2,30.6,0,-72,-3792,8,357.675481300633,1,Yes
0.0160422878265381,23.2,30.6,0,36,-3828,784,968.045714140946,1,Yes
0.0160625586509705,23.2,30.6,0,36,-3828,784,968.045714140946,1,Yes
0.0160832974910736,23.2,30.6,0,-236,-4456,-36,427.498411338176,1,Yes
0.0161043002605438,23.2,30.6,0,-236,-4456,-36,427.498411338176,1,Yes
0.0161250836849213,23.2,30.6,0,-236,-4456,-36,427.498411338176,1,Yes
0.0161458535194397,23.2,30.6,0,-36,-3428,-60,688.029901157951,1,Yes
0.0161665852069855,23.2,30.6,0,-36,-3428,-60,688.029901157951,1,Yes
0.0161870322227478,23.2,30.6,1,-136,-3928,72,308.766770560717,1,Yes
0.016207679271698,23.2,30.6,1,-136,-3928,72,308.766770560717,1,Yes
0.0162282938957214,23.2,30.6,1,-136,-3928,72,308.766770560717,1,Yes
0.0162488989830017,23.2,30.6,0,116,-3004,1176,1724.50231773897,1,Yes
0.0162691307067871,23.2,30.6,0,116,-3004,1176,1724.50231773897,1,Yes
0.0162892873287201,23.2,30.6,0,116,-3004,1176,1724.50231773897,1,Yes
0.0163097250461578,23.2,30.6,0,-120,-4136,-12,173.323448924535,1,Yes
0.0163301873207092,23.2,30.6,0,-120,-4136,-12,173.323448924535,1,Yes
0.0163506460189819,23.2,30.6,0,-196,-3372,460,970.769041668706,1,Yes
0.0163713719844818,23.2,30.6,0,-196,-3372,460,970.769041668706,1,Yes
0.01639200258255,23.2,30.6,0,-196,-3372,460,970.769041668706,1,Yes
0.0164125673770905,23.2,30.6,1,-184,-4512,28,470.073141699569,1,Yes
0.0164333455562592,23.2,30.6,1,-184,-4512,28,470.073141699569,1,Yes
0.0164538226127625,23.2,30.6,1,-116,-3064,380,1174.1656453651,1,Yes
0.0164748816490173,23.2,30.6,1,-116,-3064,380,1174.1656453651,1,Yes
0.0164953942298889,23.2,30.6,1,-116,-3064,380,1174.1656453651,1,Yes
0.0165156614780426,23.2,30.6,1,28,-3360,-36,758.734502897927,1,Yes
0.0165372400283813,23.2,30.6,1,28,-3360,-36,758.734502897927,1,Yes
0.0165580549240112,23.2,30.6,0,-84,-4092,36,193.840707130411,1,Yes
0.0165787205696106,23.2,30.6,0,-84,-4092,36,193.840707130411,1,Yes
0.0165989637374878,23.2,30.6,0,-84,-4092,36,193.840707130411,0,No
0.0166194956302643,23.2,30.6,0,-60,-3960,-64,177.259050447017,0,No
0.0166401073932648,23.2,30.6,0,-60,-3960,-64,177.259050447017,1,Yes
0.0166606755256653,23.2,30.6,0,-60,-3960,-64,177.259050447017,1,Yes
0.0166812489032745,23.2,30.6,1,-124,-3828,356,583.504384759007,1,Yes
0.0167017080783844,23.2,30.6,1,-124,-3828,356,583.504384759007,1,Yes
0.0167224450111389,23.2,30.6,1,-128,-4264,-8,236.299421720173,1,Yes
0.0167426953315735,23.2,30.6,1,-128,-4264,-8,236.299421720173,1,Yes
0.0167629640102386,23.2,30.6,1,-128,-4264,-8,236.299421720173,1,Yes
0.0167833917140961,23.2,30.6,0,-108,-4808,-32,713.00950072907,1,Yes
0.0168037545681,23.2,30.6,0,-108,-4808,-32,713.00950072907,1,Yes
0.0168242814540863,23.2,30.6,1,-176,-4176,72,279.604292792497,1,Yes
0.016844918012619,23.2,30.6,1,-176,-4176,72,279.604292792497,1,Yes
0.0168653767108917,23.2,30.6,1,-176,-4176,72,279.604292792497,1,Yes
0.016885977268219,23.2,30.6,0,-68,-3704,304,605.804604394831,1,Yes
0.0169063713550568,23.2,30.6,0,-68,-3704,304,605.804604394831,1,Yes
0.0169267916679382,23.2,30.6,1,-96,-4072,-64,123.854702158837,1,Yes
0.0169470658302307,23.2,30.6,1,-96,-4072,-64,123.854702158837,1,Yes
0.0169677484035492,23.2,30.6,1,-96,-4072,-64,123.854702158837,1,Yes
0.016988267660141,23.2,30.6,0,-132,-3900,52,311.79677745955,1,Yes
0.0170089561939239,23.2,30.6,0,-132,-3900,52,311.79677745955,1,Yes
0.0170293357372284,23.2,30.6,0,-132,-3900,52,311.79677745955,1,Yes
0.0170495948791504,23.2,30.6,1,-56,-4012,-12,169.552086329927,1,Yes
0.0170699110031128,23.2,30.6,1,-56,-4012,-12,169.552086329927,1,Yes
0.0170905015468597,23.2,30.6,1,-88,-5312,-248,1208.84929776546,1,Yes
0.0171110663414001,23.2,30.6,1,-88,-5312,-248,1208.84929776546,1,Yes
0.0171317319869995,23.2,30.6,1,-88,-5312,-248,1208.84929776546,1,Yes
0.0171521625518799,23.2,30.6,0,-88,-4288,184,378.91086954663,1,Yes
0.0171728339195251,23.2,30.6,0,-88,-4288,184,378.91086954663,1,Yes
0.0171933567523956,23.2,30.6,0,-188,-4420,96,429.657825715489,0,No
0.0172140023708344,23.2,30.6,0,-188,-4420,96,429.657825715489,0,No
0.0172346119880676,23.2,30.6,0,-188,-4420,96,429.657825715489,0,No
0.0172555320262909,23.2,30.6,0,-148,-4496,20,440.781756766914,0,No
0.0172761399745941,23.2,30.6,0,-148,-4496,20,440.781756766914,1,Yes
0.0172966356277466,23.2,30.6,0,-164,-4192,52,261.719249416665,1,Yes
0.0173169002532959,23.2,30.6,0,-164,-4192,52,261.719249416665,1,Yes
0.017337394952774,23.2,30.6,0,-164,-4192,52,261.719249416665,0,No
0.0173594207763672,23.2,30.6,0,-80,-3816,24,345.453837118757,0,No
0.0173806102275848,23.2,30.6,0,-80,-3816,24,345.453837118757,0,No
0.0174010853767395,23.2,30.6,0,-80,-3816,24,345.453837118757,1,Yes
0.0174215838909149,23.2,30.6,0,-84,-4080,44,202.63151758162,1,Yes
0.0174421050548553,23.2,30.6,0,-84,-4080,44,202.63151758162,0,No
0.0174630017280579,23.2,30.6,0,-116,-4076,32,207.330148862461,0,No
0.0174838488101959,23.2,30.6,0,-116,-4076,32,207.330148862461,0,No
0.017505054473877,23.2,30.6,0,-116,-4076,32,207.330148862461,0,No
0.0175262386798859,23.2,30.6,0,-68,-3972,36,232.888438626795,0,No
0.0175471820831299,23.2,30.6,0,-68,-3972,36,232.888438626795,0,No
0.0175679759979248,23.2,30.6,0,-128,-4124,28,208.229580351512,0,No
0.0175899169445038,23.2,30.6,0,-128,-4124,28,208.229580351512,0,No
0.0176107051372528,23.2,30.6,0,-128,-4124,28,208.229580351512,0,No
0.0176314518451691,23.2,30.6,0,-100,-4180,60,232.004792795701,0,No
0.0176523370742798,23.2,30.6,0,-100,-4180,60,232.004792795701,0,No
0.0176729774475098,23.2,30.6,0,-124,-4124,12,193.025760271881,0,No
0.0176935050487518,23.2,30.6,0,-124,-4124,12,193.025760271881,0,No
0.0177140605449677,23.2,30.6,0,-124,-4124,12,193.025760271881,0,No
0.0177346761226654,23.2,30.6,0,-100,-4180,80,249.521641711048,0,No
0.0177551319599152,23.2,30.6,0,-100,-4180,80,249.521641711048,0,No
0.0177765636444092,23.2,30.6,0,-120,-4156,36,214.781199003878,0,No
0.0177970972061157,23.2,30.6,0,-120,-4156,36,214.781199003878,0,No
0.0178178794384003,23.2,30.6,0,-120,-4156,36,214.781199003878,0,No
0.0178384494781494,23.2,30.6,0,-116,-4080,24,200.056824480594,0,No
0.0178591339588165,23.2,30.6,0,-116,-4080,24,200.056824480594,0,No
0.0178799459934235,23.2,30.6,0,-240,-4124,-144,233.497645398331,0,No
0.0179006791114807,23.2,30.6,0,-240,-4124,-144,233.497645398331,0,No
0.0179214968681335,23.2,30.6,0,-240,-4124,-144,233.497645398331,1,Yes
0.0179421951770782,23.2,30.6,0,-240,-4124,-144,233.497645398331,1,Yes
0.0179629521369934,23.2,30.4,0,-76,-4088,440,585.403554396491,1,Yes
0.0179836704730988,23.2,30.4,0,-76,-4088,440,585.403554396491,1,Yes
0.0180055303573608,23.2,30.4,0,-76,-4088,440,585.403554396491,1,Yes
0.0180262670516968,23.2,30.4,0,-284,-4720,1228,1523.78033912831,1,Yes
0.0180470449924469,23.2,30.4,0,-284,-4720,1228,1523.78033912831,1,Yes
0.0180711014270782,23.2,30.4,0,-132,-4564,-212,475.649451269316,1,Yes
0.0180914649963379,23.2,30.4,0,-132,-4564,-212,475.649451269316,1,Yes
0.0181122238636017,23.2,30.4,0,-132,-4564,-212,475.649451269316,1,Yes
0.0181331777572632,23.2,30.4,0,-264,-3964,452,662.643622844428,1,Yes
0.0181537208557129,23.2,30.4,0,-264,-3964,452,662.643622844428,1,Yes
0.0181742331981659,23.2,30.4,0,-224,-4316,-24,320.875337277043,1,Yes
0.0181948258876801,23.2,30.4,0,-224,-4316,-24,320.875337277043,1,Yes
0.0182152910232544,23.2,30.4,0,-224,-4316,-24,320.875337277043,0,No
0.0182360074520111,23.2,30.4,0,-36,-3812,176,436.394168115287,1,Yes
0.0182566723823547,23.2,30.4,0,-36,-3812,176,436.394168115287,1,Yes
0.0182772438526154,23.2,30.4,0,188,-3928,-344,335.570438953367,0,No
0.0182976076602936,23.2,30.4,0,188,-3928,-344,335.570438953367,1,Yes
0.0183181939125061,23.2,30.4,0,188,-3928,-344,335.570438953367,1,Yes
0.0183515622615814,23.2,30.4,0,528,-4200,-756,820.056959427385,1,Yes
0.0183732645511627,23.2,30.4,0,528,-4200,-756,820.056959427385,1,Yes
0.01839377617836,23.2,30.4,0,364,-4716,-1184,1261.80411024648,1,Yes
0.0184141473770142,23.2,30.4,0,364,-4716,-1184,1261.80411024648,1,Yes
0.0184347031116486,23.2,30.4,1,580,-3572,-736,994.369867088112,1,Yes
0.0184551465511322,23.2,30.4,1,580,-3572,-736,994.369867088112,1,Yes
0.0184761757850647,23.2,30.4,1,580,-3572,-736,994.369867088112,1,Yes
0.018496796131134,23.2,30.4,0,704,-4100,-1860,1860.35106003801,1,Yes
0.0185187728404999,23.2,30.4,0,704,-4100,-1860,1860.35106003801,1,Yes
0.0185392179489136,23.2,30.4,0,460,-4168,-1328,1276.93665630881,1,Yes
0.0185596837997437,23.2,30.4,0,460,-4168,-1328,1276.93665630881,0,No
0.0185800890922546,23.2,30.4,0,460,-4168,-1328,1276.93665630881,1,Yes
0.0186008117198944,23.2,30.4,0,240,-4100,-984,878.602769655728,1,Yes
0.0186214666366577,23.2,30.4,0,240,-4100,-984,878.602769655728,0,No
0.0186421608924866,23.2,30.4,0,240,-4100,-984,878.602769655728,1,Yes
0.0186629214286804,23.2,30.4,0,228,-3688,-684,727.183322381161,1,Yes
0.018683845281601,23.2,30.4,0,228,-3688,-684,727.183322381161,0,No
0.0187047524452209,23.2,30.4,0,504,-3740,-392,679.31244967777,0,No
0.0187254612445831,23.2,30.4,0,504,-3740,-392,679.31244967777,1,Yes
0.0187460384368896,23.2,30.4,0,504,-3740,-392,679.31244967777,1,Yes
0.0187666971683502,23.2,30.4,0,140,-3996,-360,287.648284136888,1,Yes
0.0187871291637421,23.2,30.4,0,140,-3996,-360,287.648284136888,1,Yes
0.018807544708252,23.2,30.4,0,36,-3904,-400,334.199639090273,0,No
0.0188281092643738,23.2,30.4,0,36,-3904,-400,334.199639090273,1,Yes
0.0188488709926605,23.2,30.4,0,36,-3904,-400,334.199639090273,1,Yes
0.0188693032264709,23.2,30.4,0,240,-4944,480,1068.14335103535,1,Yes
0.0188904736042023,23.2,30.4,0,240,-4944,480,1068.14335103535,1,Yes
0.0189110152721405,23.2,30.4,0,180,-3740,-224,423.34260764249,1,Yes
0.0189317548274994,23.2,30.4,0,180,-3740,-224,423.34260764249,1,Yes
0.0189520404338837,23.2,30.4,0,180,-3740,-224,423.34260764249,1,Yes
0.0189727275371552,23.2,30.4,0,-20,-4196,560,706.170866380465,1,Yes
0.0189932851791382,23.2,30.4,0,-20,-4196,560,706.170866380465,0,No
0.0190141928195953,23.2,30.4,0,64,-4076,632,776.889093334473,0,No
0.0190347332954407,23.2,30.4,0,64,-4076,632,776.889093334473,0,No
0.0190554790496826,23.2,30.4,0,64,-4076,632,776.889093334473,0,No
0.0190762164592743,23.2,30.4,0,100,-4212,616,771.074376913274,0,No
0.0190966458320618,23.2,30.4,0,100,-4212,616,771.074376913274,1,Yes
0.0191170270442963,23.2,30.4,0,100,-4212,616,771.074376913274,1,Yes
0.0191377079486847,23.2,30.4,0,-36,-4332,980,1142.88989851178,1,Yes
0.0191583812236786,23.2,30.4,0,-36,-4332,980,1142.88989851178,1,Yes
0.019179217338562,23.2,30.4,0,-60,-3860,920,1091.36904049711,0,No
0.0192001614570618,23.2,30.4,0,-60,-3860,920,1091.36904049711,0,No
0.0192209093570709,23.2,30.4,0,-60,-3860,920,1091.36904049711,1,Yes
0.0192414989471436,23.2,30.4,0,-92,-4244,808,961.967341225372,0,No
0.019262237071991,23.2,30.4,0,-92,-4244,808,961.967341225372,1,Yes
0.0192831125259399,23.2,30.4,0,0,-4160,352,495.384177114109,1,Yes
0.0193033938407898,23.2,30.4,0,0,-4160,352,495.384177114109,1,Yes
0.0193238143920898,23.2,30.4,0,0,-4160,352,495.384177114109,1,Yes
0.0193446936607361,23.2,30.4,0,292,-4184,16,345.448476960156,1,Yes
0.0193654427528381,23.2,30.4,0,292,-4184,16,345.448476960156,0,No
0.0193882482051849,23.2,30.4,0,204,-4348,-160,318.09831573181,0,No
0.0194096193313599,23.2,30.4,0,204,-4348,-160,318.09831573181,1,Yes
0.0194304656982422,23.2,30.4,0,204,-4348,-160,318.09831573181,1,Yes
0.0194541001319885,23.2,30.4,0,184,-3628,-452,605.135323648429,1,Yes
0.0194749021530151,23.2,30.4,0,184,-3628,-452,605.135323648429,1,Yes
0.0194957430362701,23.2,30.4,0,444,-4088,-552,610.619377764152,0,No
0.0195165121555328,23.2,30.4,0,444,-4088,-552,610.619377764152,0,No
0.0195371205806732,23.2,30.4,0,444,-4088,-552,610.619377764152,0,No
0.01955806016922,23.2,30.4,0,372,-4172,-492,520.217636623858,0,No
0.0195785028934479,23.2,30.4,0,372,-4172,-492,520.217636623858,1,Yes
0.0195990254878998,23.2,30.4,0,272,-3976,-208,316.895861288701,1,Yes
0.0196194634437561,23.2,30.4,0,272,-3976,-208,316.895861288701,1,Yes
0.0196398572921753,23.2,30.4,0,272,-3976,-208,316.895861288701,1,Yes
0.0196601998806,23.2,30.4,0,416,-3988,-292,465.542925627121,1,Yes
0.0196805715560913,23.2,30.4,0,416,-3988,-292,465.542925627121,1,Yes
0.0197009773254395,23.2,30.4,0,416,-3988,-292,465.542925627121,1,Yes
0.0197211849689484,23.2,30.4,0,832,-4432,-688,1051.84846165263,1,Yes
0.0197414705753326,23.2,30.4,0,832,-4432,-688,1051.84846165263,1,Yes
0.0197620747089386,23.2,30.4,0,984,-4696,-1116,1508.4485027629,1,Yes
0.0197827007770538,23.2,30.4,0,984,-4696,-1116,1508.4485027629,1,Yes
0.0198033487796783,23.2,30.4,0,984,-4696,-1116,1508.4485027629,1,Yes
0.0198241283893585,23.2,30.4,0,804,-4288,-1044,1226.64874467703,1,Yes
0.0198446776866913,23.2,30.4,0,804,-4288,-1044,1226.64874467703,0,No
0.019865446805954,23.2,30.4,0,540,-4024,-1020,1038.98077777267,1,Yes
0.0198860745429993,23.2,30.4,0,540,-4024,-1020,1038.98077777267,1,Yes
0.0199066455364227,23.2,30.4,0,540,-4024,-1020,1038.98077777267,1,Yes
0.0199274201393127,23.2,30.4,0,372,-4068,-432,479.733442942593,1,Yes
0.0199485101699829,23.2,30.4,0,372,-4068,-432,479.733442942593,1,Yes
0.0199689848423004,23.2,30.4,0,372,-4068,-432,479.733442942593,1,Yes
0.0199897656440735,23.2,30.4,0,372,-4068,-432,479.733442942593,1,Yes
0.0200104908943176,23.2,30.2,0,-28,-3984,-128,129.029212899721,1,Yes
0.0200311138629913,23.2,30.2,0,-28,-3984,-128,129.029212899721,1,Yes
0.0200516102313995,23.2,30.2,1,-124,-3460,112,707.805200951145,1,Yes
0.0200727381706238,23.2,30.2,1,-124,-3460,112,707.805200951145,1,Yes
0.0200932631492615,23.2,30.2,1,-124,-3460,112,707.805200951145,1,Yes
0.0201139550209045,23.2,30.2,0,112,-3888,140,377.618710688209,1,Yes
0.0201344785690308,23.2,30.2,0,112,-3888,140,377.618710688209,1,Yes
0.0201550447940826,23.2,30.2,0,60,-4000,604,756.009311452334,1,Yes
0.020175553560257,23.2,30.2,0,60,-4000,604,756.009311452334,1,Yes
0.020196033000946,23.2,30.2,0,60,-4000,604,756.009311452334,1,Yes
0.0202168190479279,23.2,30.2,0,96,-4124,184,341.041069444964,1,Yes
0.0202372803688049,23.2,30.2,0,96,-4124,184,341.041069444964,1,Yes
0.0202578592300415,23.2,30.2,0,-40,-4324,608,779.374472341003,1,Yes
0.0202782564163208,23.2,30.2,0,-40,-4324,608,779.374472341003,0,No
0.0202990925312042,23.2,30.2,0,-40,-4324,608,779.374472341003,1,Yes
0.0203195219039917,23.2,30.2,0,144,-4304,876,1046.03356332455,1,Yes
0.0203397824764252,23.2,30.2,0,144,-4304,876,1046.03356332455,1,Yes
0.0203604176044464,23.2,30.2,0,144,-4304,876,1046.03356332455,1,Yes
0.0203806574344635,23.2,30.2,0,140,-4448,1524,1705.04743121116,1,Yes
0.0204016301631927,23.2,30.2,0,140,-4448,1524,1705.04743121116,1,Yes
0.0204227731227875,23.2,30.2,0,336,-4276,1420,1606.62540966393,0,No
0.0204434459209442,23.2,30.2,0,336,-4276,1420,1606.62540966393,1,Yes
0.0204641160964966,23.2,30.2,0,336,-4276,1420,1606.62540966393,1,Yes
0.0204848520755768,23.2,30.2,0,152,-4392,1068,1251.31220576571,1,Yes
0.0205064101219177,23.2,30.2,0,152,-4392,1068,1251.31220576571,0,No
0.0205269448757172,23.2,30.2,0,56,-3816,860,1045.23320735323,1,Yes
0.0205478708744049,23.2,30.2,0,56,-3816,860,1045.23320735323,1,Yes
0.0205684623718262,23.2,30.2,0,56,-3816,860,1045.23320735323,1,Yes
0.0205906445980072,23.2,30.2,0,188,-3856,324,564.743297809768,1,Yes
0.0206116349697113,23.2,30.2,0,188,-3856,324,564.743297809768,0,No
0.0206323657035828,23.2,30.2,0,164,-4368,-80,314.87733942815,1,Yes
0.0206530883312225,23.2,30.2,0,164,-4368,-80,314.87733942815,1,Yes
0.0206740391254425,23.2,30.2,0,164,-4368,-80,314.87733942815,1,Yes
0.0206950535774231,23.2,30.2,0,540,-3828,-224,621.2103995258,1,Yes
0.0207155146598816,23.2,30.2,0,540,-3828,-224,621.2103995258,1,Yes
0.0207361416816711,23.2,30.2,0,108,-4304,-656,562.093710547685,0,No
0.0207563626766205,23.2,30.2,0,108,-4304,-656,562.093710547685,0,No
0.0207769107818603,23.2,30.2,0,108,-4304,-656,562.093710547685,0,No
0.0207984268665314,23.2,30.2,0,40,-3592,128,586.071646497917,0,No
0.0208193461894989,23.2,30.2,0,40,-3592,128,586.071646497917,0,No
0.0208398649692535,23.2,30.2,0,40,-3592,128,586.071646497917,1,Yes
0.0208601658344269,23.2,30.2,0,236,-4268,-428,407.686633977852,1,Yes
0.0208806500434875,23.2,30.2,0,236,-4268,-428,407.686633977852,0,No
0.0209013543128967,23.2,30.2,0,296,-4148,-132,305.329873257588,0,No
0.0209228389263153,23.2,30.2,0,296,-4148,-132,305.329873257588,0,No
0.0209435534477234,23.2,30.2,0,296,-4148,-132,305.329873257588,0,No
0.020964329957962,23.2,30.2,0,380,-4204,-288,424.333698433551,1,Yes
0.0209858779907227,23.2,30.2,0,380,-4204,-288,424.333698433551,1,Yes
0.0210066699981689,23.2,30.2,0,908,-4492,-912,1255.83753492169,1,Yes
0.021027378320694,23.2,30.2,0,908,-4492,-912,1255.83753492169,1,Yes
0.0210478920936584,23.2,30.2,0,908,-4492,-912,1255.83753492169,1,Yes
0.0210686841011047,23.2,30.2,0,1000,-4984,-1384,1822.63162535615,1,Yes
0.0210890052318573,23.2,30.2,0,1000,-4984,-1384,1822.63162535615,1,Yes
0.021109637260437,23.2,30.2,0,536,-4320,-1040,1070.98625809685,1,Yes
0.0211299910545349,23.2,30.2,0,536,-4320,-1040,1070.98625809685,0,No
0.0211503717899323,23.2,30.2,0,536,-4320,-1040,1070.98625809685,1,Yes
0.0211708219051361,23.2,30.2,0,228,-4152,-500,431.120884017811,1,Yes
0.0211911268234253,23.2,30.2,0,228,-4152,-500,431.120884017811,1,Yes
0.0212118051052094,23.2,30.2,0,184,-3836,-504,493.695851722299,0,No
0.0212322835922241,23.2,30.2,0,184,-3836,-504,493.695851722299,0,No
0.021252539396286,23.2,30.2,0,184,-3836,-504,493.695851722299,0,No
0.0212731101512909,23.2,30.2,0,8,-3712,20,430.135006533625,0,No
0.0212938668727875,23.2,30.2,0,8,-3712,20,430.135006533625,0,No
0.0213142342567444,23.2,30.2,0,8,-3712,20,430.135006533625,1,Yes
0.0213346066474915,23.2,30.2,0,-100,-3972,424,589.038769785716,1,Yes
0.021355700969696,23.2,30.2,0,-100,-3972,424,589.038769785716,0,No
0.0213764119148254,23.2,30.2,0,-28,-3564,212,650.983057666607,0,No
0.0213968749046326,23.2,30.2,0,-28,-3564,212,650.983057666607,1,Yes
0.0214173212051392,23.2,30.2,0,-28,-3564,212,650.983057666607,1,Yes
0.0214379451274872,23.2,30.2,0,0,-3748,-116,363.558344081245,1,Yes
0.0214584875106812,23.2,30.2,0,0,-3748,-116,363.558344081245,0,No
0.0214791736602783,23.2,30.2,0,44,-4108,192,336.751012221228,0,No
0.0214997253417969,23.2,30.2,0,44,-4108,192,336.751012221228,0,No
0.021520250082016,23.2,30.2,0,44,-4108,192,336.751012221228,1,Yes
0.0215406982898712,23.2,30.2,0,72,-4284,292,472.923354411166,0,No
0.0215612289905548,23.2,30.2,0,72,-4284,292,472.923354411166,1,Yes
0.0215820188522339,23.2,30.2,0,208,-4284,700,885.043123897671,1,Yes
0.0216023781299591,23.2,30.2,0,208,-4284,700,885.043123897671,0,No
0.0216231398582458,23.2,30.2,0,208,-4284,700,885.043123897671,1,Yes
0.0216438453197479,23.2,30.2,0,36,-4284,1364,1515.43061286349,1,Yes
0.0216644973754883,23.2,30.2,0,36,-4284,1364,1515.43061286349,0,No
0.0216849632263184,23.2,30.2,0,36,-4284,1364,1515.43061286349,1,Yes
0.0217061669826508,23.2,30.2,0,108,-4572,2008,2200.84088660462,1,Yes
0.0217270531654358,23.2,30.2,0,108,-4572,2008,2200.84088660462,1,Yes
0.0217476375102997,23.2,30.2,0,224,-4420,1424,1611.78183512498,1,Yes
0.0217680113315582,23.2,30.2,0,224,-4420,1424,1611.78183512498,0,No
0.0217884840965271,23.2,30.2,0,224,-4420,1424,1611.78183512498,1,Yes
0.0218092486858368,23.2,30.2,0,292,-4296,888,1087.32584408435,1,Yes
0.0218299157619476,23.2,30.2,0,292,-4296,888,1087.32584408435,1,Yes
0.0218502521514893,23.2,30.2,0,360,-4224,776,994.043233809537,0,No
0.0218705248832703,23.2,30.2,0,360,-4224,776,994.043233809537,1,Yes
0.0218910188674927,23.2,30.2,0,360,-4224,776,994.043233809537,1,Yes
0.021911874294281,23.2,30.2,0,156,-4172,-36,203.226719095885,1,Yes
0.0219322633743286,23.2,30.2,0,156,-4172,-36,203.226719095885,1,Yes
0.0219526205062866,23.2,30.2,0,128,-3640,692,966.113844756879,1,Yes
