timestamp,temp,hum,mic,ax,ay,az
1773578190.7897372,22.0,29.7,0,-4216,-96,-88
1773578190.8103266,22.0,29.7,0,-4148,-176,-16
1773578190.8307548,22.0,29.7,0,-4148,-176,-16
1773578190.8512204,22.0,29.7,0,-4148,-176,-16
1773578190.8715005,22.0,29.7,1,-4136,-88,8
1773578190.8922617,22.0,29.7,1,-4136,-88,8
1773578190.913178,22.0,29.7,0,-4180,-160,8
1773578190.9341598,22.0,29.7,0,-4180,-160,8
1773578190.955832,22.0,29.7,0,-4180,-160,8
1773578190.9764006,22.0,29.7,1,-4156,-92,36
1773578190.996994,22.0,29.7,1,-4156,-92,36
1773578191.0172758,22.0,29.7,0,-4192,-148,20
1773578191.037934,22.0,29.7,0,-4192,-148,20
1773578191.0585823,22.0,29.7,0,-4192,-148,20
1773578191.0795248,22.0,29.7,1,-4204,-128,-4
1773578191.1007912,22.0,29.7,1,-4204,-128,-4
1773578191.1215968,22.0,29.7,1,-4204,-128,-4
1773578191.1422663,22.0,29.7,0,-4152,-116,36
1773578191.1631765,22.0,29.7,0,-4152,-116,36
1773578191.1842973,22.0,29.7,1,-4172,-108,0
1773578191.2048135,22.0,29.7,1,-4172,-108,0
1773578191.2255206,22.0,29.7,1,-4172,-108,0
1773578191.2459598,22.0,29.7,1,-4188,-108,12
1773578191.2674668,22.0,29.7,1,-4188,-108,12
1773578191.2881417,22.0,29.7,0,-4212,-60,12
1773578191.3091476,22.0,29.7,0,-4212,-60,12
1773578191.3299136,22.0,29.7,0,-4212,-60,12
1773578191.3509269,22.0,29.7,0,-4176,-128,28
1773578191.3741214,22.0,29.7,0,-4176,-128,28
1773578191.39519,22.0,29.7,1,-4164,-152,-12
1773578191.4164522,22.0,29.7,1,-4164,-152,-12
1773578191.4371545,22.0,29.7,1,-4164,-152,-12
1773578191.4582994,22.0,29.7,0,-4164,-148,20
1773578191.4797418,22.0,29.7,0,-4164,-148,20
1773578191.5006177,22.0,29.7,0,-4164,-148,20
1773578191.5213234,22.0,29.6,1,-4172,-36,20
1773578191.5420382,22.0,29.6,1,-4172,-36,20
1773578191.5627484,22.0,29.6,1,-4172,-36,20
1773578191.5834727,22.0,29.6,0,-4168,-124,12
1773578191.606779,22.0,29.6,0,-4168,-124,12
1773578191.6284597,22.0,29.6,1,-4180,-168,8
