timestamp,temp,hum,mic,ax,ay,az
1773541242.8913944,23.2,28.1,0,-100,-4156,-432
1773541242.9122589,23.2,28.1,1,-44,-4220,24
1773541242.9328635,23.2,28.1,1,-44,-4220,24
1773541242.9532056,23.2,28.1,1,-44,-4220,24
1773541242.973635,23.2,28.1,1,-44,-4220,24
1773541242.9941664,23.2,27.7,1,212,-4680,216
1773541243.014686,23.2,27.7,1,212,-4680,216
1773541243.0350702,23.2,27.7,0,48,-5104,80
1773541243.0562403,23.2,27.7,0,48,-5104,80
1773541243.0768638,23.2,27.7,0,48,-5104,80
1773541243.0972867,23.2,27.7,0,56,-4848,-60
1773541243.1176035,23.2,27.7,0,56,-4848,-60
1773541243.13847,23.2,27.7,0,204,-4956,-292
1773541243.1593938,23.2,27.7,0,204,-4956,-292
1773541243.1804595,23.2,27.7,0,204,-4956,-292
1773541243.201642,23.2,27.7,0,120,-5496,-88
1773541243.22262,23.2,27.7,0,120,-5496,-88
1773541243.2432761,23.2,27.7,0,196,-5552,268
1773541243.264094,23.2,27.7,0,196,-5552,268
1773541243.2847183,23.2,27.7,0,196,-5552,268
1773541243.3051426,23.2,27.7,0,216,-5152,256
1773541243.3257077,23.2,27.7,0,216,-5152,256
1773541243.346496,23.2,27.7,0,96,-4772,596
1773541243.367031,23.2,27.7,0,96,-4772,596
1773541243.3882616,23.2,27.7,0,96,-4772,596
1773541243.4090736,23.2,27.7,0,0,-4728,-180
1773541243.4292886,23.2,27.7,0,0,-4728,-180
1773541243.4500465,23.2,27.7,0,0,-4728,-180
1773541243.4705708,23.2,27.7,0,-104,-4200,-268
1773541243.4913266,23.2,27.7,0,-104,-4200,-268
1773541243.5118067,23.2,27.7,0,-156,-4108,-468
1773541243.532592,23.2,27.7,0,-156,-4108,-468
1773541243.5528178,23.2,27.7,0,-156,-4108,-468
1773541243.573162,23.2,27.7,0,-140,-3360,-492
1773541243.5941224,23.2,27.7,0,-140,-3360,-492
1773541243.6148345,23.2,27.7,0,-528,-3768,404
1773541243.6354427,23.2,27.7,0,-528,-3768,404
1773541243.6559045,23.2,27.7,0,-528,-3768,404
1773541243.6763976,23.2,27.7,1,-472,-2820,60
1773541243.696919,23.2,27.7,1,-472,-2820,60
1773541243.7176049,23.2,27.7,0,-624,-2464,-364
1773541243.738528,23.2,27.7,0,-624,-2464,-364
1773541243.7590907,23.2,27.7,0,-624,-2464,-364
1773541243.7798822,23.2,27.7,0,-520,-2496,672
1773541243.800339,23.2,27.7,0,-520,-2496,672
1773541243.8213873,23.2,27.7,0,-256,-2772,296
1773541243.8419945,23.2,27.7,0,-256,-2772,296
1773541243.8627,23.2,27.7,0,-256,-2772,296
1773541243.8851178,23.2,27.7,0,-180,-2976,116
1773541243.905995,23.2,27.7,0,-180,-2976,116
1773541243.9264994,23.2,27.7,0,-180,-2976,116
1773541243.9470892,23.2,27.7,0,-120,-3280,-196
1773541243.9682877,23.2,27.7,0,-120,-3280,-196
1773541243.988977,23.2,27.7,0,4,-3644,-220
1773541244.0092518,23.2,27.7,0,4,-3644,-220
1773541244.0296283,23.2,27.7,0,4,-3644,-220
1773541244.0497553,23.2,27.7,0,-740,-4380,212
1773541244.0702276,23.2,27.7,0,-740,-4380,212
1773541244.0909004,23.2,27.7,0,-172,-4288,-496
1773541244.1113675,23.2,27.7,0,-172,-4288,-496
1773541244.1320434,23.2,27.7,0,-172,-4288,-496
1773541244.1525548,23.2,27.7,0,52,-4488,56
1773541244.1732357,23.2,27.7,0,52,-4488,56
1773541244.1937053,23.2,27.7,1,16,-4572,124
1773541244.2141962,23.2,27.7,1,16,-4572,124
1773541244.2347093,23.2,27.7,1,16,-4572,124
1773541244.25548,23.2,27.7,0,228,-4580,-380
1773541244.2762256,23.2,27.7,0,228,-4580,-380
1773541244.2969577,23.2,27.7,0,228,-4580,-380
1773541244.3178055,23.2,27.7,0,248,-4772,-32
1773541244.338494,23.2,27.7,0,248,-4772,-32
1773541244.3592598,23.2,27.7,1,340,-5036,-284
1773541244.3795204,23.2,27.7,1,340,-5036,-284
1773541244.400346,23.2,27.7,1,340,-5036,-284
1773541244.421441,23.2,27.7,0,340,-5528,-112
1773541244.4417229,23.2,27.7,0,340,-5528,-112
1773541244.4621098,23.2,27.7,0,168,-5540,-316
1773541244.482627,23.2,27.7,0,168,-5540,-316
1773541244.5033789,23.2,27.7,0,168,-5540,-316
1773541244.5236092,23.2,27.7,0,256,-5160,-228
1773541244.544189,23.2,27.7,0,256,-5160,-228
1773541244.5647998,23.2,27.7,0,96,-5084,-152
1773541244.5852673,23.2,27.7,0,96,-5084,-152
1773541244.606016,23.2,27.7,0,96,-5084,-152
1773541244.6267743,23.2,27.7,0,44,-4740,180
1773541244.6473722,23.2,27.7,0,44,-4740,180
1773541244.6680443,23.2,27.7,0,-200,-4476,-336
1773541244.6886315,23.2,27.7,0,-200,-4476,-336
1773541244.7094836,23.2,27.7,0,-200,-4476,-336
1773541244.73027,23.2,27.7,1,-288,-4144,-492
1773541244.7513428,23.2,27.7,1,-288,-4144,-492
1773541244.7718005,23.2,27.7,1,-288,-4144,-492
1773541244.7921364,23.2,27.7,1,-352,-3968,-228
1773541244.812701,23.2,27.7,1,-352,-3968,-228
1773541244.8330493,23.2,27.7,0,-344,-3732,32
1773541244.8534925,23.2,27.7,0,-344,-3732,32
1773541244.8741658,23.2,27.7,0,-344,-3732,32
1773541244.8949487,23.2,27.7,0,-508,-3520,120
1773541244.9155595,23.2,27.7,0,-508,-3520,120
1773541244.9360197,23.2,27.7,0,-576,-3044,336
1773541244.9570477,23.2,27.7,0,-576,-3044,336
1773541244.9776788,23.2,27.7,0,-576,-3044,336
1773541244.9982755,23.2,27.7,0,-576,-3044,336
1773541245.019121,23.1,27.4,0,-340,-2992,504
1773541245.0397787,23.1,27.4,0,-340,-2992,504
1773541245.0608993,23.1,27.4,0,-340,-2992,504
1773541245.0816412,23.1,27.4,0,-236,-2808,128
1773541245.1022623,23.1,27.4,0,-236,-2808,128
1773541245.1229153,23.1,27.4,0,-96,-2856,44
1773541245.1437206,23.1,27.4,0,-96,-2856,44
1773541245.1642802,23.1,27.4,0,-96,-2856,44
1773541245.1849368,23.1,27.4,0,-256,-3044,536
1773541245.2053664,23.1,27.4,0,-256,-3044,536
1773541245.2258675,23.1,27.4,1,-264,-3336,-24
1773541245.2464983,23.1,27.4,1,-264,-3336,-24
1773541245.2672575,23.1,27.4,1,-264,-3336,-24
1773541245.287608,23.1,27.4,0,-84,-3516,-192
1773541245.308342,23.1,27.4,0,-84,-3516,-192
1773541245.3287408,23.1,27.4,0,-236,-4560,-260
1773541245.349746,23.1,27.4,0,-236,-4560,-260
1773541245.3703804,23.1,27.4,0,-236,-4560,-260
1773541245.3910398,23.1,27.4,0,64,-4392,-288
1773541245.41188,23.1,27.4,0,64,-4392,-288
1773541245.432995,23.1,27.4,0,64,-4392,-288
1773541245.4535193,23.1,27.4,0,388,-5100,-576
1773541245.4738953,23.1,27.4,0,388,-5100,-576
1773541245.4944847,23.1,27.4,1,-344,-5952,-796
1773541245.5152693,23.1,27.4,1,-344,-5952,-796
1773541245.535662,23.1,27.4,1,-344,-5952,-796
1773541245.5561774,23.1,27.4,1,-688,-5640,-460
1773541245.5766926,23.1,27.4,1,-688,-5640,-460
1773541245.5970578,23.1,27.4,0,-316,-5392,1036
1773541245.6175878,23.1,27.4,0,-316,-5392,1036
1773541245.6380737,23.1,27.4,0,-316,-5392,1036
1773541245.658344,23.1,27.4,0,-292,-5164,1172
1773541245.678742,23.1,27.4,0,-292,-5164,1172
1773541245.6991389,23.1,27.4,1,-4,-3688,672
1773541245.719528,23.1,27.4,1,-4,-3688,672
1773541245.7402306,23.1,27.4,1,-4,-3688,672
1773541245.761031,23.1,27.4,0,144,-4012,640
1773541245.7813709,23.1,27.4,0,144,-4012,640
1773541245.802035,23.1,27.4,0,144,-4012,640
1773541245.8228188,23.1,27.4,0,608,-3248,648
1773541245.8434434,23.1,27.4,0,608,-3248,648
