timestamp,temp,hum,mic,ax,ay,az
1773578786.045879,21.4,30.5,0,-4128,-152,128
1773578786.066598,21.4,30.5,0,-4180,-176,132
1773578786.0868342,21.4,30.5,0,-4180,-176,132
1773578786.107068,21.4,30.5,0,-4180,-176,132
1773578786.1276095,21.4,30.5,0,-4148,-300,120
1773578786.147813,21.4,30.5,0,-4148,-300,120
1773578786.1685681,21.4,30.5,0,-4148,-300,120
1773578786.1892502,21.4,30.5,0,-4176,-236,140
1773578786.2100813,21.4,30.5,0,-4176,-236,140
1773578786.2304797,21.4,30.5,0,-4176,-236,140
1773578786.2516537,21.4,30.5,0,-4180,-276,136
1773578786.2721143,21.4,30.5,0,-4180,-276,136
1773578786.292442,21.4,30.5,0,-4168,-152,200
1773578786.3130648,21.4,30.5,0,-4168,-152,200
1773578786.3339663,21.4,30.5,0,-4168,-152,200
1773578786.3541732,21.4,30.5,0,-4148,-156,204
1773578786.3755474,21.4,30.5,0,-4148,-156,204
1773578786.395762,21.4,30.5,0,-4148,-156,204
1773578786.4161725,21.4,30.5,0,-4164,-104,200
1773578786.4364944,21.4,30.5,0,-4164,-104,200
1773578786.4569902,21.4,30.5,0,-4180,-56,220
1773578786.4774582,21.4,30.5,0,-4180,-56,220
1773578786.497956,21.4,30.5,0,-4180,-56,220
1773578786.5186725,21.4,30.5,0,-4188,-20,244
1773578786.5391355,21.4,30.5,0,-4188,-20,244
1773578786.5599763,21.4,30.5,0,-4208,40,240
1773578786.5802386,21.4,30.5,0,-4208,40,240
1773578786.6007586,21.4,30.5,0,-4208,40,240
1773578786.6212173,21.4,30.5,0,-4200,212,240
1773578786.6416097,21.4,30.5,0,-4200,212,240
1773578786.661904,21.4,30.5,0,-4200,212,240
1773578786.6823714,21.4,30.5,0,-4192,372,304
1773578786.702574,21.4,30.5,0,-4192,372,304
1773578786.7229824,21.4,30.5,0,-4204,664,312
1773578786.7433896,21.4,30.5,0,-4204,664,312
1773578786.7639294,21.4,30.5,0,-4204,664,312
1773578786.7854905,21.4,30.5,0,-4204,656,268
1773578786.8062687,21.4,30.5,0,-4204,656,268
1773578786.8267972,21.4,30.5,0,-4180,484,264
1773578786.8471725,21.4,30.5,0,-4180,484,264
1773578786.8677666,21.4,30.5,0,-4180,484,264
1773578786.8882616,21.4,30.5,0,-4192,348,248
1773578786.90862,21.4,30.5,0,-4192,348,248
1773578786.9289215,21.4,30.5,0,-4192,348,248
1773578786.9494727,21.4,30.5,0,-4204,296,252
1773578786.9704487,21.4,30.5,0,-4204,296,252
1773578786.9910376,21.4,30.5,0,-4204,208,244
1773578787.0116055,21.4,30.5,0,-4204,208,244
1773578787.0319512,21.4,30.5,0,-4204,208,244
1773578787.052498,21.4,30.5,0,-4184,124,288
1773578787.0730476,21.4,30.5,0,-4184,124,288
1773578787.0936563,21.4,30.5,0,-4168,32,252
1773578787.1142244,21.4,30.5,0,-4168,32,252
1773578787.1355417,21.4,30.5,0,-4168,32,252
1773578787.1564612,21.4,30.5,0,-4180,-64,232
1773578787.1770117,21.4,30.5,0,-4180,-64,232
1773578787.197477,21.4,30.5,0,-4140,-112,212
1773578787.2187104,21.4,30.5,0,-4140,-112,212
1773578787.2392118,21.4,30.5,0,-4140,-112,212
1773578787.259704,21.4,30.5,0,-4168,-144,240
1773578787.2801673,21.4,30.5,0,-4168,-144,240
1773578787.3013866,21.4,30.5,0,-4136,-224,200
1773578787.3216858,21.4,30.5,0,-4136,-224,200
1773578787.3421123,21.4,30.5,0,-4136,-224,200
1773578787.3627808,21.4,30.5,0,-4192,-364,132
1773578787.3832164,21.4,30.5,0,-4192,-364,132
1773578787.4037066,21.4,30.5,0,-4192,-364,132
1773578787.4244316,21.4,30.5,0,-4148,-384,88
1773578787.444868,21.4,30.5,0,-4148,-384,88
1773578787.4656596,21.4,30.5,0,-4152,-352,80
1773578787.4859827,21.4,30.5,0,-4152,-352,80
1773578787.5063233,21.4,30.5,0,-4152,-352,80
1773578787.5270145,21.4,30.5,0,-4168,-196,100
1773578787.5472624,21.4,30.5,0,-4168,-196,100
1773578787.5690832,21.4,30.5,0,-4152,-180,96
1773578787.589667,21.4,30.5,0,-4152,-180,96
1773578787.6099718,21.4,30.5,0,-4152,-180,96
1773578787.6306338,21.4,30.5,0,-4180,-104,128
1773578787.651526,21.4,30.5,0,-4180,-104,128
1773578787.6720626,21.4,30.5,0,-4180,-104,128
1773578787.6928947,21.4,30.5,0,-4204,-128,172
1773578787.7133927,21.4,30.5,0,-4204,-128,172
1773578787.7337222,21.4,30.5,0,-4132,-232,80
1773578787.754102,21.4,30.5,0,-4132,-232,80
1773578787.7744932,21.4,30.5,0,-4132,-232,80
1773578787.7950008,21.4,30.5,0,-4096,-292,112
1773578787.815291,21.4,30.5,0,-4096,-292,112
1773578787.8363614,21.4,30.5,0,-4180,-108,96
1773578787.857096,21.4,30.5,0,-4180,-108,96
1773578787.8777015,21.4,30.5,0,-4180,-108,96
1773578787.897929,21.4,30.5,0,-4164,-44,136
1773578787.9183056,21.4,30.5,0,-4164,-44,136
1773578787.938927,21.4,30.5,0,-4172,-32,212
1773578787.9593198,21.4,30.5,0,-4172,-32,212
1773578787.980006,21.4,30.5,0,-4172,-32,212
1773578788.000417,21.4,30.5,0,-4148,-1780,364
1773578788.0210485,21.4,30.5,0,-4148,-1780,364
1773578788.0421016,21.4,30.5,0,-4148,-1780,364
1773578788.0627391,21.4,30.5,0,-4584,128,-676
1773578788.0832422,21.4,30.5,0,-4584,128,-676
1773578788.1033762,21.4,30.5,0,-4240,-404,-184
1773578788.1244516,21.4,30.5,0,-4240,-404,-184
1773578788.145994,21.4,30.5,0,-4240,-404,-184
1773578788.1666183,21.4,30.5,0,-4236,-196,-96
1773578788.1868875,21.4,30.5,0,-4236,-196,-96
1773578788.2075334,21.4,30.5,0,-4236,-196,-96
1773578788.2281961,21.4,30.5,0,-4236,-196,-96
1773578788.2485764,21.4,30.5,0,-4184,-144,64
1773578788.2691267,21.4,30.5,0,-4184,-144,64
1773578788.2895453,21.4,30.5,0,-4156,-96,16
1773578788.3104615,21.4,30.5,0,-4156,-96,16
1773578788.3310359,21.4,30.5,0,-4156,-96,16
1773578788.352421,21.4,30.5,0,-4164,-164,68
1773578788.3727672,21.4,30.5,0,-4164,-164,68
1773578788.3931453,21.4,30.5,0,-4192,-60,20
1773578788.4138224,21.4,30.5,0,-4192,-60,20
1773578788.4344213,21.4,30.5,0,-4192,-60,20
1773578788.4549224,21.4,30.5,0,-4160,-60,36
1773578788.4755666,21.4,30.5,0,-4160,-60,36
1773578788.4961731,21.4,30.5,0,-4168,-140,44
1773578788.516483,21.4,30.5,0,-4168,-140,44
1773578788.5371587,21.4,30.5,0,-4168,-140,44
1773578788.5577848,21.4,30.5,0,-4172,-64,40
1773578788.578462,21.4,30.5,0,-4172,-64,40
1773578788.5991154,21.4,30.5,0,-4172,-64,40
1773578788.6194305,21.4,30.5,0,-4148,-92,52
1773578788.6397362,21.4,30.5,0,-4148,-92,52
1773578788.6603997,21.4,30.5,0,-4152,-116,60
1773578788.680983,21.4,30.5,0,-4152,-116,60
1773578788.7020736,21.4,30.5,0,-4152,-116,60
1773578788.7225766,21.4,30.5,0,-4172,-100,56
1773578788.7431116,21.4,30.5,0,-4172,-100,56
1773578788.763503,21.4,30.5,0,-4260,-76,76
1773578788.783935,21.4,30.5,0,-4260,-76,76
1773578788.8047001,21.4,30.5,0,-4260,-76,76
1773578788.8251376,21.4,30.5,0,-4168,-104,88
1773578788.8454518,21.4,30.5,0,-4168,-104,88
1773578788.866017,21.4,30.5,0,-4176,-88,48
1773578788.8865948,21.4,30.5,0,-4176,-88,48
1773578788.9069936,21.4,30.5,0,-4176,-88,48
1773578788.9273667,21.4,30.5,0,-4156,-100,76
1773578788.948064,21.4,30.5,0,-4156,-100,76
1773578788.9693089,21.4,30.5,0,-4156,-100,76
1773578788.9896193,21.4,30.5,0,-4176,-108,48
1773578789.0100708,21.4,30.5,0,-4176,-108,48
1773578789.0304053,21.4,30.5,0,-4168,-112,52
1773578789.051152,21.4,30.5,0,-4168,-112,52
1773578789.0716276,21.4,30.5,0,-4168,-112,52
1773578789.0919442,21.4,30.5,0,-4184,-120,24
1773578789.1122158,21.4,30.5,0,-4184,-120,24
1773578789.1327457,21.4,30.5,0,-4180,-88,72
1773578789.1533408,21.4,30.5,0,-4180,-88,72
1773578789.173883,21.4,30.5,0,-4180,-88,72
1773578789.1944704,21.4,30.5,0,-4160,-88,52
1773578789.2194712,21.4,30.5,0,-4160,-88,52
1773578789.2399566,21.4,30.5,0,-4180,-100,52
1773578789.2606533,21.4,30.5,0,-4180,-100,52
1773578789.2812216,21.4,30.5,0,-4180,-100,52
1773578789.301998,21.4,30.5,0,-4184,-112,56
1773578789.3228002,21.4,30.5,0,-4184,-112,56
1773578789.3430607,21.4,30.5,0,-4172,-76,80
1773578789.3634462,21.4,30.5,0,-4172,-76,80
1773578789.3837936,21.4,30.5,0,-4172,-76,80
1773578789.4044104,21.4,30.5,0,-4184,-84,76
1773578789.4249582,21.4,30.5,0,-4184,-84,76
1773578789.4453719,21.4,30.5,0,-4184,-84,76
1773578789.4657066,21.4,30.5,0,-4156,-96,60
1773578789.4861507,21.4,30.5,0,-4156,-96,60
1773578789.5067942,21.4,30.5,0,-4180,-100,44
1773578789.5273938,21.4,30.5,0,-4180,-100,44
1773578789.5482452,21.4,30.5,0,-4180,-100,44
1773578789.5684302,21.4,30.5,0,-4196,-108,52
1773578789.5887623,21.4,30.5,0,-4196,-108,52
1773578789.6092532,21.4,30.5,0,-4180,-108,72
1773578789.629865,21.4,30.5,0,-4180,-108,72
1773578789.650232,21.4,30.5,0,-4180,-108,72
1773578789.670696,21.4,30.5,0,-4184,-108,64
1773578789.691362,21.4,30.5,0,-4184,-108,64
1773578789.7118027,21.4,30.5,0,-4184,-108,64
1773578789.7322125,21.4,30.5,0,-4192,-88,60
1773578789.7534707,21.4,30.5,0,-4192,-88,60
1773578789.7742255,21.4,30.5,0,-4172,-104,44
1773578789.7945435,21.4,30.5,0,-4172,-104,44
1773578789.815109,21.4,30.5,0,-4172,-104,44
1773578789.8358767,21.4,30.5,0,-4164,-108,68
1773578789.8565707,21.4,30.5,0,-4164,-108,68
1773578789.876993,21.4,30.5,0,-4180,-124,60
1773578789.8978868,21.4,30.5,0,-4180,-124,60
1773578789.9191792,21.4,30.5,0,-4180,-124,60
1773578789.9400647,21.4,30.5,0,-4168,-92,64
1773578789.9612358,21.4,30.5,0,-4168,-92,64
1773578789.9817092,21.4,30.5,0,-4180,-100,36
1773578790.002055,21.4,30.5,0,-4180,-100,36
1773578790.022734,21.4,30.5,0,-4180,-100,36
1773578790.043038,21.4,30.5,0,-4184,-116,60
1773578790.063989,21.4,30.5,0,-4184,-116,60
1773578790.0853508,21.4,30.5,0,-4184,-116,60
1773578790.1057963,21.4,30.5,0,-4192,-116,60
1773578790.1261947,21.4,30.5,0,-4192,-116,60
1773578790.1471086,21.4,30.5,0,-4184,-76,64
1773578790.1694858,21.4,30.5,0,-4184,-76,64
1773578790.1901405,21.4,30.5,0,-4184,-76,64
1773578790.2108974,21.4,30.5,0,-4164,-108,44
1773578790.232053,21.4,30.5,0,-4164,-108,44
1773578790.2527635,21.4,30.5,0,-4164,-108,44
1773578790.27332,21.4,30.4,0,-4172,-104,64
1773578790.2942698,21.4,30.4,0,-4172,-104,64
1773578790.3150609,21.4,30.4,0,-4172,-104,64
1773578790.3361063,21.4,30.4,0,-4180,-68,56
1773578790.356778,21.4,30.4,0,-4180,-68,56
1773578790.3775585,21.4,30.4,0,-4176,-72,84
1773578790.398134,21.4,30.4,0,-4176,-72,84
1773578790.419702,21.4,30.4,0,-4176,-72,84
1773578790.440447,21.4,30.4,0,-4172,-100,44
1773578790.461141,21.4,30.4,0,-4172,-100,44
1773578790.481809,21.4,30.4,0,-4172,-100,44
1773578790.502797,21.4,30.4,0,-4188,-88,72
1773578790.5234325,21.4,30.4,0,-4188,-88,72
1773578790.5439396,21.4,30.4,0,-4184,-100,72
1773578790.564482,21.4,30.4,0,-4184,-100,72
1773578790.5857244,21.4,30.4,0,-4184,-100,72
1773578790.6069014,21.4,30.4,0,-4164,-108,56
1773578790.6273606,21.4,30.4,0,-4164,-108,56
1773578790.6480174,21.4,30.4,0,-4168,-136,72
1773578790.6689503,21.4,30.4,0,-4168,-136,72
1773578790.6893487,21.4,30.4,0,-4168,-136,72
1773578790.7099695,21.4,30.4,0,-4176,-84,40
1773578790.73104,21.4,30.4,0,-4176,-84,40
1773578790.752165,21.4,30.4,0,-4180,-112,52
1773578790.7728558,21.4,30.4,0,-4180,-112,52
1773578790.79334,21.4,30.4,0,-4180,-112,52
1773578790.8137379,21.4,30.4,0,-4176,-96,52
1773578790.834261,21.4,30.4,0,-4176,-96,52
1773578790.8546386,21.4,30.4,0,-4188,-104,52
1773578790.8749342,21.4,30.4,0,-4188,-104,52
1773578790.895263,21.4,30.4,0,-4188,-104,52
1773578790.9158707,21.4,30.4,0,-4180,-124,68
1773578790.936608,21.4,30.4,0,-4180,-124,68
1773578790.9571364,21.4,30.4,0,-4180,-124,68
1773578790.9777944,21.4,30.4,0,-4188,-84,64
1773578790.9982445,21.4,30.4,0,-4188,-84,64
1773578791.0192351,21.4,30.4,0,-4164,-88,44
1773578791.0396795,21.4,30.4,0,-4164,-88,44
1773578791.0609517,21.4,30.4,0,-4164,-88,44
1773578791.0820374,21.4,30.4,0,-4164,-84,48
1773578791.103058,21.4,30.4,0,-4164,-84,48
1773578791.1240346,21.4,30.4,0,-4192,-116,44
1773578791.1449115,21.4,30.4,0,-4192,-116,44
1773578791.1666224,21.4,30.4,0,-4192,-116,44
1773578791.18725,21.4,30.4,0,-4184,-124,56
1773578791.207932,21.4,30.4,0,-4184,-124,56
1773578791.2291486,21.4,30.4,0,-4184,-172,32
1773578791.2506485,21.4,30.4,0,-4184,-172,32
1773578791.2714534,21.4,30.4,0,-4184,-172,32
1773578791.2922528,21.4,30.4,0,-4204,-216,64
1773578791.3127663,21.4,30.4,0,-4204,-216,64
1773578791.3338625,21.4,30.4,0,-4176,-552,36
1773578791.3547294,21.4,30.4,0,-4176,-552,36
1773578791.3753877,21.4,30.4,0,-4176,-552,36
1773578791.3964639,21.4,30.4,1,-4236,-1716,-1712
1773578791.418846,21.4,30.4,1,-4236,-1716,-1712
1773578791.439286,21.4,30.4,1,-4496,-652,132
1773578791.4600396,21.4,30.4,1,-4496,-652,132
1773578791.4808774,21.4,30.4,1,-4496,-652,132
1773578791.5026462,21.4,30.4,1,-3472,-812,520
1773578791.5232506,21.4,30.4,1,-3472,-812,520
1773578791.543804,21.4,30.4,1,-3472,-812,520
1773578791.5643966,21.4,30.4,1,-4376,12,596
1773578791.5862336,21.4,30.4,1,-4376,12,596
1773578791.6067445,21.4,30.4,1,-3840,92,432
1773578791.6274455,21.4,30.4,1,-3840,92,432
1773578791.648125,21.4,30.4,1,-3840,92,432
1773578791.6687453,21.4,30.4,1,-4260,68,480
1773578791.689341,21.4,30.4,1,-4260,68,480
1773578791.7106314,21.4,30.4,1,-4024,-196,444
1773578791.7323823,21.4,30.4,1,-4024,-196,444
1773578791.7530088,21.4,30.4,1,-4024,-196,444
1773578791.7735004,21.4,30.4,1,-4172,-68,384
1773578791.7940698,21.4,30.4,1,-4172,-68,384
1773578791.8147995,21.4,30.4,1,-4140,-48,332
1773578791.8352518,21.4,30.4,1,-4140,-48,332
